Time,EncoderPosition,TargetCounts
26.63,401,350
26.65,421,350
26.67,413,350
26.69,387,350
26.71,351,350
26.73,308,350
26.75,266,350
26.77,237,350
26.79,228,350
26.81,240,350
26.83,266,350
26.85,303,350
26.87,343,350
26.89,382,350
26.91,418,350
26.93,442,350
26.95,436,350
26.98,413,350
27.0,383,350
27.02,344,350
27.04,299,350
27.06,257,350
27.08,225,350
27.1,219,350
27.12,235,350
27.14,266,350
27.16,307,350
27.18,350,350
27.2,393,350
27.22,431,350
27.24,458,350
27.26,457,350
27.28,441,350
27.31,417,350
27.33,385,350
27.35,348,350
27.37,304,350
27.39,262,350
27.41,232,350
27.43,224,350
27.45,236,350
27.47,264,350
27.49,302,350
27.51,343,350
27.53,384,350
27.55,422,350
27.57,448,350
27.59,445,350
27.62,426,350
27.64,399,350
27.66,364,350
27.68,324,350
27.7,285,350
27.72,258,350
27.74,247,350
27.76,255,350
27.78,275,350
27.8,304,350
27.82,337,350
27.84,371,350
27.86,402,350
27.88,421,350
27.9,413,350
27.92,389,350
27.94,353,350
27.96,311,350
27.98,269,350
28.0,241,350
28.02,232,350
28.05,243,350
28.07,269,350
28.09,304,350
28.11,342,350
28.13,381,350
28.15,416,350
28.17,439,350
28.19,433,350
28.21,410,350
28.23,379,350
28.25,339,350
28.27,297,350
28.29,256,350
28.31,228,350
28.33,224,350
28.35,240,350
28.37,270,350
28.39,311,350
28.41,352,350
28.43,393,350
28.45,430,350
28.47,452,350
28.5,449,350
28.52,430,350
28.54,403,350
28.56,370,350
28.58,330,350
28.6,292,350
28.62,266,350
28.64,256,350
28.66,262,350
28.68,279,350
28.7,305,350
28.72,335,350
28.74,365,350
28.76,394,350
28.78,412,350
28.8,416,350
28.82,401,350
28.85,371,350
28.86,334,350
28.88,298,350
28.9,266,350
28.92,248,350
28.94,250,350
28.97,267,350
28.99,294,350
29.01,327,350
29.03,361,350
29.04,392,350
29.06,418,350
29.08,434,350
29.11,424,350
29.13,398,350
29.15,364,350
29.17,324,350
29.19,286,350
29.21,259,350
29.23,248,350
29.25,256,350
29.27,276,350
29.29,306,350
29.31,339,350
29.33,372,350
29.35,402,350
29.37,420,350
29.39,411,350
29.41,385,350
29.43,348,350
29.45,305,350
29.47,263,350
29.5,233,350
29.52,225,350
29.54,236,350
29.56,262,350
29.58,300,350
29.6,340,350
29.62,380,350
29.64,418,350
29.66,443,350
29.68,438,350
29.7,415,350
29.72,384,350
29.75,345,350
29.76,301,350
29.78,258,350
29.8,227,350
29.83,220,350
29.85,234,350
29.87,264,350
29.89,304,350
29.91,346,350
29.93,388,350
29.95,426,350
29.97,452,350
29.99,451,350
30.01,433,350
30.03,408,350
30.05,376,350
30.07,338,350
30.09,303,350
30.11,272,350
30.13,253,350
30.15,253,350
30.17,266,350
30.19,291,350
30.21,321,350
30.23,354,350
30.25,385,350
30.27,413,350
30.3,430,350
30.32,419,350
30.34,392,350
30.36,356,350
30.38,314,350
30.4,274,350
30.42,245,350
