Time,EncoderPosition,TargetCounts
4.4,694,700
4.4,694,700
4.4,694,700
4.4,694,700
4.41,694,700
4.41,694,700
4.41,694,700
4.41,694,700
4.41,694,700
4.42,694,700
4.42,694,700
4.42,694,700
4.42,694,700
4.43,694,700
4.43,694,700
4.43,694,700
4.43,694,700
4.44,694,700
4.44,694,700
4.44,694,700
4.44,694,700
4.45,694,700
4.45,694,700
4.45,694,700
4.45,694,700
4.46,694,700
4.46,694,700
4.46,694,700
4.46,694,700
4.46,694,700
4.47,694,700
4.47,694,700
4.47,694,700
4.47,694,700
4.48,694,700
4.48,694,700
4.48,694,700
4.48,694,700
4.49,694,700
4.49,694,700
4.49,694,700
4.49,694,700
4.5,694,700
4.5,694,700
4.5,694,700
4.5,694,700
4.5,694,700
4.51,694,700
4.51,694,700
4.51,694,700
4.51,694,700
4.52,694,700
4.52,694,700
4.52,694,700
4.52,694,700
4.53,694,700
4.53,694,700
4.53,694,700
4.53,694,700
4.54,694,700
4.54,694,700
4.54,694,700
4.54,694,700
4.55,694,700
4.55,694,700
4.55,694,700
4.55,694,700
4.55,694,700
4.56,694,700
4.56,694,700
4.56,694,700
4.56,694,700
4.57,694,700
4.57,694,700
4.57,694,700
4.57,694,700
4.58,694,700
4.58,694,700
4.58,694,700
4.58,694,700
4.59,694,700
4.59,694,700
4.59,694,700
4.59,694,700
4.59,694,700
4.6,694,700
4.6,694,700
4.6,694,700
4.6,694,700
4.61,694,700
4.61,694,700
4.61,694,700
4.61,694,700
4.62,694,700
4.62,694,700
4.62,694,700
4.62,694,700
4.63,694,700
4.63,694,700
4.63,694,700
4.63,694,700
4.64,694,700
4.64,694,700
4.64,694,700
4.64,694,700
4.65,694,700
4.65,694,700
4.65,694,700
4.65,694,700
4.66,694,700
4.66,694,700
4.66,694,700
4.66,694,700
4.66,694,700
4.67,694,700
4.67,694,700
4.67,694,700
4.67,694,700
4.68,694,700
4.68,694,700
4.68,694,700
4.68,694,700
4.69,694,700
4.69,694,700
4.69,694,700
4.69,694,700
4.7,694,700
4.7,694,700
4.7,694,700
4.7,694,700
4.71,694,700
4.71,694,700
4.71,694,700
4.71,694,700
4.71,694,700
4.72,694,700
4.72,694,700
4.72,694,700
4.72,694,700
4.73,694,700
4.73,694,700
4.73,694,700
4.73,694,700
4.74,694,700
4.74,694,700
4.74,694,700
4.74,694,700
4.75,694,700
4.75,694,700
4.75,694,700
4.75,694,700
4.75,694,700
4.76,694,700
4.76,694,700
4.76,694,700
4.76,694,700
4.77,694,700
4.77,694,700
4.77,694,700
4.77,694,700
4.78,694,700
4.78,694,700
4.78,694,700
4.78,694,700
4.79,694,700
4.79,694,700
4.79,694,700
4.79,694,700
4.8,694,700
4.8,694,700
4.8,694,700
4.8,694,700
4.8,694,700
4.81,694,700
4.81,694,700
4.81,694,700
4.81,694,700
4.82,694,700
4.82,694,700
4.82,694,700
4.82,694,700
4.83,694,700
4.83,694,700
4.83,694,700
4.83,694,700
4.84,694,700
4.84,694,700
4.84,694,700
4.84,694,700
4.84,694,700
4.85,694,700
4.85,694,700
4.85,694,700
4.85,694,700
4.86,694,700
4.86,694,700
4.86,694,700
4.86,694,700
4.87,694,700
4.87,694,700
4.87,694,700
4.87,694,700
4.88,694,700
4.88,694,700
4.88,694,700
4.88,694,700
4.89,694,700
4.89,694,700
4.89,694,700
4.89,694,700
4.9,694,700
4.9,694,700
4.9,694,700
4.9,694,700
4.9,694,700
4.91,694,700
4.91,694,700
4.91,694,700
4.91,694,700
4.92,694,700
4.92,694,700
4.92,694,700
4.92,694,700
4.93,694,700
4.93,694,700
4.93,694,700
4.93,694,700
4.94,694,700
4.94,694,700
4.94,694,700
4.94,694,700
4.94,694,700
4.95,694,700
4.95,694,700
4.95,694,700
4.96,694,700
4.96,694,700
4.96,694,700
4.96,694,700
4.96,694,700
4.97,694,700
4.97,694,700
4.97,694,700
4.97,694,700
4.98,694,700
4.98,694,700
4.98,694,700
4.98,694,700
4.99,694,700
4.99,694,700
4.99,694,700
4.99,694,700
5.0,694,700
5.0,694,700
5.0,694,700
5.0,694,700
5.01,694,700
5.01,694,700
5.01,694,700
5.01,694,700
5.01,694,700
5.02,694,700
5.02,694,700
5.02,694,700
5.02,694,700
5.03,694,700
5.03,694,700
5.03,694,700
5.03,694,700
5.04,694,700
5.04,694,700
5.04,694,700
5.04,694,700
5.05,694,700
5.05,694,700
5.05,694,700
5.05,694,700
5.05,694,700
5.06,694,700
5.06,694,700
5.06,694,700
5.06,694,700
5.07,694,700
5.07,694,700
5.07,694,700
5.07,694,700
5.07,694,700
5.08,694,700
5.08,694,700
5.08,694,700
5.09,694,700
5.09,694,700
5.09,694,700
5.09,694,700
5.09,694,700
5.1,694,700
5.1,694,700
5.1,694,700
5.1,694,700
5.11,694,700
5.11,694,700
5.11,694,700
5.11,694,700
5.12,694,700
5.12,694,700
5.12,694,700
5.12,694,700
5.13,694,700
5.13,694,700
5.13,694,700
5.13,694,700
5.14,694,700
5.14,694,700
5.14,694,700
5.14,694,700
5.15,694,700
5.15,694,700
5.15,694,700
5.15,694,700
5.15,694,700
5.16,694,700
5.16,694,700
5.16,694,700
5.16,694,700
5.17,694,700
5.17,694,700
5.17,694,700
5.17,694,700
5.18,694,700
5.18,694,700
5.18,694,700
5.18,694,700
5.19,694,700
5.19,694,700
5.19,694,700
5.19,694,700
5.19,694,700
5.2,694,700
5.2,694,700
5.2,694,700
5.2,694,700
5.21,694,700
5.21,694,700
5.21,694,700
5.21,694,700
5.22,694,700
5.22,694,700
5.22,694,700
5.22,694,700
5.23,694,700
5.23,694,700
5.23,694,700
5.23,694,700
5.24,694,700
5.24,694,700
5.24,694,700
5.24,694,700
5.24,694,700
5.25,694,700
5.25,694,700
5.25,694,700
5.26,694,700
5.26,694,700
5.26,694,700
5.26,694,700
5.26,694,700
5.27,694,700
5.27,694,700
5.27,694,700
5.27,694,700
5.28,694,700
5.28,694,700
5.28,694,700
5.28,694,700
5.28,694,700
5.29,694,700
5.29,694,700
5.29,694,700
5.3,694,700
5.3,694,700
5.3,694,700
5.3,694,700
5.3,694,700
5.31,694,700
5.31,694,700
5.31,694,700
5.31,694,700
5.32,694,700
5.32,694,700
5.32,694,700
5.32,694,700
5.32,694,700
5.33,694,700
5.33,694,700
5.33,694,700
5.34,694,700
5.34,694,700
5.34,694,700
5.34,694,700
5.34,694,700
5.35,694,700
5.35,694,700
5.35,694,700
5.35,694,700
5.36,694,700
5.36,694,700
5.36,694,700
5.36,694,700
5.37,694,700
5.37,694,700
5.37,694,700
5.37,694,700
5.38,694,700
5.38,694,700
5.38,694,700
5.38,694,700
5.39,694,700
5.39,694,700
5.39,694,700
5.39,694,700
5.4,694,700
5.4,694,700
5.4,694,700
5.4,694,700
5.4,694,700
5.41,694,700
5.41,694,700
5.41,694,700
5.41,694,700
5.42,694,700
5.42,694,700
5.42,694,700
5.42,694,700
5.43,694,700
5.43,694,700
5.43,694,700
5.43,694,700
5.44,694,700
5.44,694,700
5.44,694,700
5.44,694,700
5.45,694,700
5.45,694,700
5.45,694,700
5.45,694,700
5.45,694,700
5.46,694,700
5.46,694,700
5.46,694,700
5.46,694,700
5.47,694,700
5.47,694,700
5.47,694,700
5.47,694,700
5.48,694,700
5.48,694,700
5.48,694,700
5.48,694,700
5.49,694,700
5.49,694,700
5.49,694,700
5.49,694,700
5.49,694,700
5.5,694,700
5.5,694,700
5.5,694,700
5.51,694,700
5.51,694,700
5.51,694,700
5.51,694,700
5.51,694,700
5.52,694,700
5.52,694,700
5.52,694,700
5.52,694,700
5.53,694,700
5.53,694,700
5.53,694,700
5.53,694,700
5.53,694,700
5.54,694,700
5.54,694,700
5.54,694,700
5.54,694,700
5.55,694,700
5.55,694,700
5.55,694,700
5.55,694,700
5.56,694,700
5.56,694,700
5.56,694,700
5.56,694,700
5.57,694,700
5.57,694,700
5.57,694,700
5.57,694,700
5.57,694,700
5.58,694,700
5.58,694,700
5.58,694,700
5.59,694,700
5.59,694,700
5.59,694,700
5.59,694,700
5.59,694,700
5.6,694,700
5.6,694,700
5.6,694,700
5.6,694,700
5.61,694,700
5.61,694,700
5.61,694,700
5.61,694,700
5.62,694,700
5.62,694,700
5.62,694,700
5.62,694,700
5.63,694,700
5.63,694,700
5.63,694,700
5.63,694,700
5.64,694,700
5.64,694,700
5.64,694,700
5.64,694,700
5.65,694,700
5.65,694,700
5.65,694,700
5.65,694,700
5.65,694,700
5.66,694,700
5.66,694,700
5.66,694,700
5.66,694,700
5.67,694,700
5.67,694,700
5.67,694,700
5.67,694,700
5.68,694,700
5.68,694,700
5.68,694,700
5.68,694,700
5.69,694,700
5.69,694,700
5.69,694,700
5.69,694,700
5.7,694,700
5.7,694,700
5.7,694,700
5.7,694,700
5.7,694,700
5.71,694,700
5.71,694,700
5.71,694,700
5.71,694,700
5.72,694,700
5.72,694,700
5.72,694,700
5.72,694,700
5.73,694,700
5.73,694,700
5.73,694,700
5.73,694,700
5.74,694,700
5.74,694,700
5.74,694,700
5.74,694,700
5.74,694,700
5.75,694,700
5.75,694,700
5.75,694,700
5.75,694,700
5.76,694,700
5.76,694,700
5.76,694,700
5.76,694,700
5.77,694,700
5.77,694,700
5.77,694,700
5.77,694,700
5.78,694,700
5.78,694,700
5.78,694,700
5.78,694,700
5.78,694,700
5.79,694,700
5.79,694,700
5.79,694,700
5.79,694,700
5.8,694,700
5.8,694,700
5.8,694,700
5.8,694,700
5.81,694,700
5.81,694,700
5.81,694,700
5.81,694,700
5.82,694,700
5.82,694,700
5.82,694,700
5.82,694,700
5.82,694,700
5.83,694,700
5.83,694,700
5.83,694,700
5.84,694,700
5.84,694,700
5.84,694,700
5.84,694,700
5.84,694,700
5.85,694,700
